emotion,sentence
Disgust,"còn là học sinh nhưng tố chất lừa đảo đĩ điếm đã thể hiện ra rồi , nếu nó muốn nổi tiếng , thì đưa mặt nó lên đi thớt"
Enjoyment,"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây !!!!!"
Anger,trung thu là tết thiếu chi chả liên quan chi đến việc tao không có gấu
Anger,thằng nào con nào nuôi ác quá z
Enjoyment,cám ơn đã cho tôi cuộc sống này
Enjoyment,nghe tình vãi =))))
Sadness,thất tình đi nghe nhạc chúng nó còn ngồi trước mặt ôm nhau . hận
Disgust,vô liêm sỉ
Other,mẹ bế đứa nào thì là mẹ của đứa đó nhé
Enjoyment,công nhận nó phê như vậy thật 😂
Enjoyment,này thì câu thích 😂😂😂
Enjoyment,lời được cánh của sắt tàu hỏa ngon rồi
Disgust,"sửa luật , tóm cho vào tù . tình nguyện mãi sao được ."
Other,t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật ))))
Sadness,lúc ra hà nội ở ngay phố đào tấn mà không biết chổ này 😢
Other,m vừa tuột quần xuống nó sẽ hôn con họa mi của mày
Disgust,cả 2 đứa đều ngu khi có mồm mà không nói =]]]
Other,một thời để nhớ
Enjoyment,đúng chất dân miền tây hahaha
Sadness,24 tuổi thấy đời đắng và khá mặn
Enjoyment,một cái ỉn mông xong hết 😂😂😂 dăm ba cái võ thuật 😂😂😂🤣🤣🤣
Enjoyment,đáng yêu quá . chúc ông bà thật mạnh khỏe mãi hạnh phúc như vậy 😍
Disgust,per con người dù có bị trừ hết điểm cũng chạ thèm quan tâm ạ 🙂
Surprise,đấy có phải con người không nhỉ ? mà sao lại làm thế
Surprise,ủa vậy hả mới biết ta
Other,vậy thì các bác chưa biết rồi
Disgust,tài xế để não trong háng hay sao mà thích chơi ngu lấy tiếng thế
Enjoyment,họ hành động quá đẹp
Enjoyment,"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1m87"
Disgust,đọc bình luận mới thấy nhiều người hãm thật sự :)))
Sadness,em nuôi con lợn mấy năm rồi mà vẫn trống rỗng huhu 😭😭😭
Other,nhìn bọn có người yêu khổ chưa kìa .
Sadness,ước mơ tao 🙂 chỉ có thể sao chép lại và tao lên màu cực xấu !
Other,lúc buồn là đi phựt thì thôi rồi như kiểu cuộc đời đáng sống ý
Enjoyment,thôi mày cố lên . đỡ rồi cũng tốt
Anger,"dume , em tao mà bị thế này thì tao xiên mỗi đứa một nhát , đi tù cũng được"
Enjoyment,đơn giản là thấy họ cười 😂😂
Enjoyment,per 😂😂😂 còn nhớ không ???
Enjoyment,hay lắm em êiiii
Disgust,t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao . 😂 còn bồ tao thấy tao bị dí đứng cười 😪
Sadness,nhớ lại kỷ niệm này buồn quá
Disgust,"thì rõ ràng là bịa mà , cơ bản để cảnh tỉnh suy nghĩ của con người hiện nay thôi bạn"
Sadness,"lúc trước ông với bà tao cũng thế , bây giờ thì ông bỏ bà đi trước rồi ."
Enjoyment,tao mừng quá vì tao biết chắc chắn hôm nay crush của tao không bị thịt . ahihi .
Disgust,xót thì mang về mà dạy đi . xưa đi học suốt ngày bị quỳ chép bài trên bục giảng chả sao giờ thì sểnh ra 1 tỵ là kiện tụng . đừng có lạm dụng mxh mà lên án người khác .
Enjoyment,hôm qua xem cười lộn ruột
Other,buồn là cái gì mày
Fear,tao ám ảnh việc lau sàn
Enjoyment,mong ông bà được nhiu sức khỏe
Enjoyment,có con gái thật tuyệt ! 😍
Other,nhìn vậy thôi mày bóc tách múi ra là bình thường ngay mà
Enjoyment,giống chuyện của chúng mình quá . chả biết sẽ cùng anh đi bao xa ... nhưng hạnh phúc khi có anh luôn bên cạnh ??
Other,xem xong rồi mà có cảm thấy gì đâu ??
Disgust,xấu còn đóng vai mất dạy
Anger,bọn lừa đảo
Sadness,buồn quá buồn
Disgust,tuy dáng đứng có hơi lỏng lẻo nhưng những đường quyền của ông này thật như lol
Other,nếu lái xe là dân đen thì thế nào chú . có dám đậu ở đóa không
Enjoyment,khi đủ trưởng thành và kinh tế . cơ mà nhỡ bác sĩ bảo cưới thì cũng phải cưới thôi 😂
Other,cho nghe lại cái khúc đó đi anh hai à :v
Fear,ông thần tài cũng không dám ăn luôn
Sadness,buồn cho số phận 😢
Enjoyment,nhà tao nhận coi giữ xe nha :3
Other,may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??
Enjoyment,mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành phố này :v
Disgust,cục súc vậy ai chơi
Sadness,"bọn nó nhỏ mà đã có người yêu , còn tao thì ế :(("
Other,cần địa chỉ để đặt một bạn người yêu có chiều cao như anh thứ 3
Fear,"hồi nhỏ đi ngang nhà hàng xóm con quỷ này dí tao từ ngoài đường vô tới trong nhà tao nó vẫn không tha , ba mẹ tao nghe tao la chạy ra chụp cổ nó quăng ra sân nó mới chịu đi . ám ảnh tuổi thơ 😅😅😅"
Sadness,chuyển từ thất tình sang muốn chết vì quá chán :((
Enjoyment,cái cuối phê vãi
Sadness,"giá trị lịch sử văn hoá gần nghìn năm đã mất đi rồi :(("""
Disgust,ý bảo mày treo cao vãi đấy . hạ tiêu chuẩn thấp chút bằng cách ngồi xa sóng ra đi tml .
Enjoyment,năm nào cũng mua 2 cái đăng ảnh sống ảo xong cất ăn chống đói dần dần :)
Enjoyment,tao cute mà các mày
Sadness,có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc chắn là đắng .
Other,ơ ̉ viê ̣ tao nam sao được như vâ ̣ y
Sadness,tủi hổ với bản thân ghê khi tao vẽ người mà mẹ tao hỏi : hóa ra đây là hình dạng thực của quỷ sao ?😑
Anger,đkmm xuống đáy biển mà viết luôn đi thằng lồn =))
Disgust,đồ khùng cơm đâu có mắc đâu mà phải làm vậy .
Surprise,haha tao trúng số thật này
Anger,"ủa tại sao không nghỉ việc luôn đi , hay lương tâm không còn chữ đức nữa"
Other,lấy củi chứ bao nhiêu rơm cho đủ
Sadness,per không biết còn nhớ tên tao không nữa 😑
Anger,viết tay phải mẹ mày đi . đụ mẹ mày :))
Enjoyment,chuẩn bị hết ế :))
Sadness,"cả 2 bà đều mất khi mình nhỏ , không hưởng thụ cảm giác này rồi"
Enjoyment,"và mày chỉ cần lùi về sau , như ít quan tâm và nhắn tin lại mày sẻ cua được crush 😎😎"
Enjoyment,bạn có bố thật hạnh phúc
Other,ý thức 😂
Anger,"dume mày là con gái đó , còn tao thì :dume mày có xuống không thì bảo"
Sadness,per trung thu chia tay gấu à ? bất hạnh nhỉ
Disgust,bông hoa nhài cắm bãi cứt trâu :))
Enjoyment,oimeoi tao thấy được tao ngày xưa đây rồi =)))))
Other,t không nghiện trà nên tao thấy bình thường mà
Disgust,cắt . cảm ơn đoạn giả dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình yêu đẹp 🤣🤣 riêng tao đéo tin nhé
Enjoyment,hahahaha tao mắc cười ghê . nhớ cái hôm sinh nhật tao ghê . chắc mấy mẹ ở guru cũng rủa dữ lắm hahaha per
Enjoyment,chuẩn 😏😏😏
Sadness,một mình tao ăn hết 1 nồi lẩu từ lúc tối 😭
Anger,dm chúng mày bị bệnh à kiện chết con mẹ mấy thằng ấu dâm bệnh hoạn này đi
Disgust,con trai giờ mất giá v luôn hã mấy chế :)))
Enjoyment,per kỷ niệm nè !!!
Other,per nếu bạn chưa có việc làm :v
Enjoyment,có 1 đứa hợp tác vậy là cũg quý hoá quá rồi
Disgust,dume nhát ma vậy ai coi
Other,chiến lược kinh doanh của người nhật thật đang suy nghĩ
Other,quả váy màu hường nam tính .
Anger,"ngồi xa ra đụ mẹ mày :""))"
Enjoyment,😐😐 phê hơn lá chuối
Anger,per phá gia chi tử chính nó ????
Enjoyment,tuổi trẻ tài cao là đây
Enjoyment,nhìn móng tay bác này mà tao thèm lòng chó quá per
Fear,thật là đáng sợ
Sadness,"hiện tại mình cũng muốn kết hôn lắm . ngặt nỗi hai gia đình ngăn cản giữ dội , phản đối kịch liệt chuyện hai bọn mình đến với nhau :( nhất là chồng cô ý"
Sadness,đó là khi anh per cưới vợ đó 🤣
Enjoyment,vui tính quá ?? vừa kết bạn xong ??
Disgust,😑 con trai chỉ thích gái lùn thôi . tao biết mà . nhưng cô gái cao như tao đi cạnh sẽ giống 2 thằng đàn ông lắm
Disgust,"cấm dừng đỗ thì bạn gọi công an phường , post lên đây làm gì"
Other,coi như giải thích rồi nhé
Disgust,ngôi nhà bên dòng sông rõ đẹp . tiếc là sông toàn rác
Enjoyment,"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu ."
Fear,đứt quả chuối trong mồm . đéo dám nghĩ kết quả lun
Sadness,mới đi nhổ răng số 8 và chụp 😞
Anger,nghe ức chế vãi lồn nhỉ . dume mẹ bọn con trai
Disgust,sự thất bại của giáo dục
Enjoyment,cưng thế =))
Disgust,bóng đá thể thao mà làm mấy cái thể loại băng ron khích tướng vãi .
Enjoyment,ui nghe ấm thế
Other,hồi sinh viên mình dùng cái này đó
Sadness,sao mình gặp toàn thằng mất dạy hay bắt nạt mình nhỉ ? tuổi thơ bất hạnh :)
Disgust,có gì mà vinh quang một bàn tay bị tật
Disgust,"thiệt tình chỉ thấy gớm thôi , chớ chẳng hay ho gì ."
Surprise,nicholas liang nhà xài cái này phải không ?
Enjoyment,câu chyện cổ tích thật ý nghĩa 😂😂
Enjoyment,per năm nay 2 đứa quyết định ngồi hay đứng kkk
Disgust,chúng mày nhục thế đéo dám công khai ảnh của chúng mày đi
Sadness,tội thằng per vãi
Sadness,huhu lần trước đi chụp răng . thằng kĩ thuật viện cho bạn vào cái máy to đùng xong nó bảo ngồi im . nó bật máy xong chạy ra ngoài đóng cửa với tốc độ ánh sáng .
Other,mai đi bán miếng năng lượng thôi 😂
Enjoyment,cái khó ló cái khôn :)))
Other,per nó tấn công tao với mày đó
Other,hồi nhỏ tao đi bệnh viện chỉnh hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ??
Anger,vợ với con chả được tích sự gì ! toàn làm hết hồn ??
Surprise,quả váy hồng truất vãi_chưởng
Sadness,"đù . tròn ung ủng , chân tay ngẵn cũn như tao nhảy sao"
Sadness,k nuôi thì cho người muốn nuôi đi chứ để em nó bọ ve tùm lum sót quá ????
Surprise,vẫn xinh phết nhỉ ??
Sadness,và ông đã có nỗi buồn mới thay vì buồn thất tình
Enjoyment,per kết truyện chất ghê :))))))
Disgust,"rớt mũ trước , sau là rớt đầu . con với cái mắc dại thiệc 😂"
Fear,"hôm bữa đi ngang qua , thấy hết con mẹ nó hồn"
Other,vl thánh nào ghép nhạc lầy vãi
Other,per tao với mày làm chung thì sao nhể 🤗🤗🤗
Enjoyment,hay lắm . thằng anh giúp 2e thêm yêu lao động
Other,bao giờ lại chiếu ạ
Other,anh ơi đây này per
Other,cho nó ăn rau má đi
Sadness,mong manh dể vở 😂😂
Other,về vườn rồi sớm quá
Enjoyment,thanh niên co ́ em hoan hy ̉ qua ́ :)))
Enjoyment,có ai thừa biết nó sẽ nhảy vào điện thoại nhưng cuối cùng là vẫn giật mình không 🤣
Anger,ranh con mà láo toét . xem đến đoạn này mà phát bực
Disgust,nó đang lợi dụng mày
Disgust,k bă ̀ người 1 con cho ́ anh =)))))
Enjoyment,lũ kiến ở nhà mày thích vậy .
Other,per tập gym xong để đi nhảy thế này à 😂😂😂
Enjoyment,per năm sau nhớ lấy gối ra quỳ luôn ha 🤣🤣🤣
Other,vn nó là vậy
Enjoyment,đây là video hay và ý nghĩa 😊
Anger,đcm hả hê cái lol gì chuyện này cơ chứ
Disgust,hài bựa nó vẫn hay hơn bọn cố tỏ ra chảnh trong khi như lol :))
Disgust,không có đạo đức nghề nghiệp rồi :)))
Enjoyment,"ngày ngày đều nhìn qua cửa sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi hhhhhhhhhhhhhhhhhhhhhhh"
Sadness,nhìn vừa tội vừa thương ????
Enjoyment,con bé xinh thế
Other,cho tao hỏi tình hình bà mẹ thế nào rồi 😂🤣
Enjoyment,chúc bạn có một ngày vui vẻ 😳
Anger,mấy con lồn này lắm nữa 🙂
Enjoyment,xong là phê lắm mày
Disgust,"nhiều người nói con này giả ngu câu thích , nhưng xem lại nhiều lần thấy nó ngu thiệt chứ không phải giả bộ"
Fear,tâm sự không đúng người ngoài việc họ cười vào mặt bạn
Disgust,đậu xe kiểu vô văn hoá .
Disgust,kể cả là câu chuyện không có thật thì nó vẫn là một lời nhắc . sân si cái đầu buồi à .
Enjoyment,boss có bộ đồ ngủ đĩ thõa ghê gớm 😅
Disgust,tao ghét nhất mấy mẹ ngoài bắc cứ ỉ lớn tuổi hơn là có quyền chửi người khác là láo toét trong khi mình nói chuyện như l đcm gặp tao tao rút chìa khoá xe của mụ ném ra thật xa cho đi nhặt xem lúc đó gọi con bả kiểu gì . moá lắm lúc không muốn tạo nghiệp mà gặp mấy con mẹ già mất nết này điên thật chớ
Enjoyment,tự hào ngồi mâm dưới
Enjoyment,ôi vãi mình lên fan cứng rồi cơ 🤗
Enjoyment,dù ra sao vẫn giữ nụ cười và sự tự tin
Anger,quảng cáo đéo gì tao thấy đáng sợ vãi .
Disgust,lêu lêu đồ con nuôi
Enjoyment,này gọi là theo kịp thời đại :))))
Sadness,ụa cho fa đọc chi rựa huhu
Other,êu ơi mỏng manh thế ??
Enjoyment,rất hợp lí
Surprise,bộ phim hấp dẫn quá
Surprise,dume s giống suy nghĩ tao thế nhỉ :))) hihi
Sadness,còn tệ hơn năm ngoái
Enjoyment,nụ cười của crush kích thích vãi :))))))
Enjoyment,cười vãi :))
Enjoyment,ôi đáng yêu quá . đến bao giờ người đàn ông như thế nào mới xuất hiện trong cuộc đời tôi đây
Other,đâu nhất thiết mỗi cầu đường hả bạn ?
Anger,dẹp . đéo lưu luyến .
Surprise,"và bức tường , khung lan can , cây cối y nguyên sau ngần ấy năm ư ? 😜"
Anger,"địt mẹ , mình làm khách sạn , lúc vào check phòng kinh vãi lôz . ai họ có ý thức thì không nói , chứ đôi nào mà ...... thì thôi hôm đấy cô dọn phòng xác con mẹ nó định"
Disgust,đỗ góc cua như này thì khuất tầm nhìn quá . chs bênh
Enjoyment,"hồi lúc tao ăn lạp xưởng mắc xương , nói mà cũng đéo ai tin . tao hiểu cảm giác của mày lắm ?"
Enjoyment,tao bướng nhưng mặt đéo đến nỗi như con bé kia 🤣
Enjoyment,"quỷ cái chứ ma đâu mà ma , haha"
Enjoyment,là khi gặp nhau mọi suy nghĩ buồn bực trước đó nhường chỗ cho cậu :))
