emotion,sentence
Positive,nín đi . sang ngủ với mẹ đi đêm nay anh chông chị cho =)))
Positive,"nhiều nước quá , lấy bát về múc nước ra thêm tí đường vào là có 1 bát nước gạo ngon lành"
Positive,góp phần xây dựng đất nước chứ gì kkk đóng nhiếu rứa
Positive,sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à
Negative,chẳng đủ dịu dàng để níu bước chân anh
Negative,nghe lại bài này thấy chột dạ vãi
Negative,nhớ tới mối tình đơn phương !
Negative,anh lấy đi niềm tin trả lại cho em những gì
Negative,ngày xưa cũng như này trong lúc mối quan hệ bắt đầu nhạt :) haiz
Negative,lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy
Negative,đó là khi anh per cưới vợ đó 🤣
Neutral,per giống câu chuyện anh kể hôm bữa qua ha ... con chó này 3 lanh thiệt ak ...
Negative,"hàng loạt các sai phạm , vi phạm diễn ra nhưng bộ giáo dục chưa đưa ra được biện pháp nào có hiệu quả chấm dứt các sự việc tiếp tục xảy ra"
Negative,lần sau nhìn thấy hắt nước tiểu vào người nó ngay
Negative,êu tự ý đụng chạm vào người khác đã là vô duyên hãm lồn rồi . nhất là con gái . bọn này ý thức như đách lol
Negative,"nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌"
Negative,kệ cha nó
Negative,ghét mấy cái thể loại này . toàn lũ hãm
Negative,hợp lớp cái đéo gì được chục thằng = )
Negative,ngu chưa . đăng lên để rồi bị chửi
Positive,per ôi cái bếp một thời chinh chiến
Positive,chuẩn kkk 😁
Positive,chúc trump chuyến bay thật may mắn nhớ tới thăm hà nội nhé xin chào
Positive,chàng trai mạnh mẽ !
Positive,bộ phim này hay từng đoạt giải oscar có lẽ là bộ hay nhất của ấn độ
Positive,siêu phẩm để đời .
Positive,con xe thần thánh . chạy hơn 50 năm chưa nát =)))
Positive,"ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5cm là chuyện bthg 😂"
Positive,thanh niên co ́ em hoan hy ̉ qua ́ :)))
Negative,đm tao biết trước cả sự việc kiểu lìn gì cũng có nhện nhảy lên màn hình . vì mấy năm trước cũng có 1 thể loại giống như vậy . đm hú nhồn
Negative,per nguy hiểm vãi
Negative,năm nay không được ăn dồi :((
Negative,tao bị biến dạng luôn một tay
Negative,"dù chỉ để nhìn 1 cái , để biết người ấy vẫn ổn , người ấy còn tồn tại . ít nhất là nv 😔"
Negative,đó là 1 câu chuyện buồn 😤
Negative,phải chi có người để giận mình nhỉ :(((
Negative,:(( tội bé
Negative,tội cho chàng trai ấy
Neutral,"loại bi này ngon quá , vừa uống"
Negative,công tình yêu làm ăn kiểu lồn gì vậy .
Negative,làm chung với con mẹ ngáo là phải chuyển đi liền :) per ngọc kiều dung
Negative,ảo tưởng là đây 😞
Negative,hư hỏg cả thế hệ
Negative,tưởng khoe người yêu
Negative,tuy dáng đứng có hơi lỏng lẻo nhưng những đường quyền của ông này thật như lol
Positive,"nói chung thánh này không ai ghét được , trừ hlv kkk , dễ thương gắp trăm thằng pogba ,,, mong cho thằng đó nhanh biến khỏi mu"
Positive,bài viết hay quá !
Positive,em nó đây nha các bác . kkkkk :)))))
Positive,cái mặt xinh quá
Positive,được . đỡ tốn 5 nghìn
Positive,rất chuẩn hãy sống làm người cơn luôn luôn co hiểu thảo với cha mẹ của mình nhé moi người ơi
Positive,rõ ràng vẫn là một người mà cắt tóc xong nhìn đáng yêu vãi :v
Positive,đụ mẹ cười ỉa ????????
Positive,cảm giác thanh thản vãi
Positive,yêu thế nhè 😍😍😍 có em gái chắc cũng vui lắm
Positive,một bộ phim rất đáng xem !!
Positive,ôi vãi mình lên fan cứng rồi cơ 🤗
Positive,cách anh ấy chạy thật là đàng ông quá đi mà 😂😂
Negative,per người đừng hành hạ tuôi như thế nào nữa
Negative,"điều đó không quan trọng , quan trọng là đéo xác nhận lời mời kết bạn"
Negative,t quá mệt mỏi với cuộc sống này rồi 😓
Negative,chỉ khổ các con thôi !! sao người ta lại có thể mất nhân tính như vậy
Negative,lấy vợ xong béo quá rồi . hình như ai cũng v à 🙃
Negative,"phim hay , nhưng mà lần đầu xem là cùng nyc nên .. 😐"
Negative,bà mẹ tháng cô hồn nghèo rớt mồng tơi mà cứ chiếu phim tiền đâu mà coi trời oi là troi
Negative,ngứa mắt lắm à nhen
Negative,lm ngày có trăm ngàn thôi mà dọn lòi lol vãi vả cức haizx thật
Negative,mày không sai thì chẳng lẽ tao lại sai à ?
Negative,"đm 3 tiếng đi được 20m , đéo biết bao giờ mới về đến nhà"
Negative,bọn fa sẽ nói tao lấy ảnh mạng cho mà xem
Negative,nửa đêm rồi đứng hò hét vậy mà không bị chửi là sao ta
Negative,có rất rất nhìu thanh niên ở đây bị đứt dây thần kinh hài hước
Positive,hồi nhỏ đọc tao đã nghi nghi rồi =))))))))
Positive,"chời , dễ thương quá"
Positive,tìm mọi lí do để có thể chạy xe ngang nhà nhìn nhà nó phát xong cười mãn nguyện đi về :))
Positive,giữ mãi lòng nhân ái các em nhé ! tấm lòng các em đẹp biết bao .
Positive,"chúg mày cứ bảo nhắn thêm , tao thấy mày nhắn chữ dạ vâng là đã thấy đáng yêu rồi :)))"
Positive,anh tây này đáng yêu chết được cứ tiếng tuy hoà phú yên ma học đi nhá ☺️☺️
Positive,chỉ cần thích cái là muốn rụng tim
Positive,hhaahhaah ! t đã may mắn như thế 😂
Positive,tao cũng ước mình có 1 tình yêu như ông bà ❤
Positive,"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không khiến mày phì đâu ."
Negative,úi giời khiếp quá !!!!
Negative,kinh vãi
Negative,học xong 12 như hết thanh xuân có lẽ phải bỏ lỡ 1 người
Negative,mới có 3 năm thôi mà ... vậy mà chúng ta còn không tụ họp được lần nào cả
Negative,tớ chỉ an ủi bạn í thôi mà :(
Negative,thanh xuân là để bỏ lỡ 😔
Negative,bình thương tao hay cười lắm . nhưng khi tức tên ... tao lại khóc . quá yếu đuối
Negative,chưa khi mô biết cảm giác đi nhởi trung thu với người yêu như răng
Negative,dume dăm ba cái đứa lông còn chưa mọc đủ bày đặt thể hiện con cặc gì không biết . thêm bà cô giáo óc chó + lão chủ sân nữa
Negative,mợ không gọi công an phường đến cẩu đi .
Negative,"đéo mẹ bệnh viện chứ có phải chỗ gửi xe đâu , nó niêm yết rõ ràng như thế kêu ca cái gì"
Negative,đậu xanh tao giỡn mặt với mày hả
Negative,bụng công nhân thành hố chôn lợn dịch
Negative,nói như việt nam . nhưng hơi láo cá chắc thầy của ônc cũng như ông
Negative,thứ học sinh mất dạy =))
Negative,đúng là cái thứ vô học
Negative,nhìn khó chịu vãi
Negative,"hốt về cháu có bón được cơm , mớm được sữa cho nó mỗi ngày không ?? nó chơi game cháu có rửa chân bón cơm để nó chơi nốt ván không ???? mai cô ship tận giường nuôn"
Negative,đéo có lol gì là buồn cười
Positive,má chủ dễ thương vậy tao cũng muốn xin
Positive,nó mới ghé nhà tao đây :))
Positive,t đu ́ theo thôi :v tao biê ́ tao thư ̀ anh no ́ la ̀ shipper
Positive,"đm buồn cười đéo chịu được , đặc vụ nằm vùng đi xe đạp thì đuổi sao kịp mấy th lol đi xe máy 🙄"
Positive,tao thấy dễ thương màaaa
Positive,"hí hí . tiến sĩ cừu , thạc sĩ cừu ... chẹp chẹp 😃"
Positive,per haha cái t2 hợp với em nè ;))
Positive,thương vlll
Positive,đơn giản là thấy họ cười 😂😂
Positive,dạ vâng đây là cái xồ đấy ạ kakaka
Negative,3 giờ sáng nằm xem xong khóc miên man 😢😢
Negative,ba ́ o giâ ̣ tao ti ́ tao la ̀ mày hoa ̉ người loa ̣ n ngươ ̀ i dân . haizzz
Negative,câu chuyện của mày làm tao buồn quá
Negative,khổ người lao động thôi
Negative,tao còn độc thân này :((
Negative,chỉ vì lợi nhuận .. mất hết tính người . thương các bé
Negative,hóng mấy đứa mấy thằng tag người yêu rồi ảo tưởng như thế này xd
Negative,thề đi ngoài đường giờ nhiều người lớn cứ nghĩ mình mình già rồi thích đi như nào thì đi . xong quay sang chửi bọn thanh niên là đi đứng mất dạy này nọ . chán . mang tiếng người lớn mà cư xử chán đcđ .
Negative,thân thiện thôi mà cứ ảo tưởng được thích à ? :>>
Negative,có gì mà vinh quang một bàn tay bị tật
Negative,cho nên đư ̀ người bao giờ cô ́ tỏ ra la ̀ ca ́ i gì ̀ mi ̀ nh cu ̃ người biê ́ tao nhé
Positive,như con đười ươi :))))))
Positive,đi chơi lụm được tờ 2k rách mua băng keo 5k dán lại tờ 2k 🤔
Positive,ê có khi nào đọc bài này xong buồn cười quá cười toác hàm có khi nào đi bệnh viện không các cụ :v
Positive,rảnh rảnh ngồi cưa bàn với cưa cổ thèn ngồi gần mỗi khi nó ghẹo cũng vui ??
Negative,mỗi lần về quê mà sắp sửa đi qua chuồng ngỗng tao phải cầm cây chổi lông gà mới đi được đấy dume . quơ quơ vòng vòng cho mấy đĩ ngỗng né xa ra rồi chạy thụt lol luôn :=]]]]
Negative,"tui thi ́ ch va ̉ i lă ́ mày ma ̀ ăn nhỉ ̀ u no ́ người lă ́ mày mọi người anh ̣ , bi ̣ lơ ̉ miê ̣ người"
Negative,khi em nói 2 chữ muốn dừng là nước mắt không bao giờ ngưng . . . đau
Negative,per mày này . nhưng mà lúc già sắp chết 😕
Negative,t cũng buồn lắm chớ bộ 😓😓
Negative,thế con lồn chủ nhiệm kia đéo có trách nhiệm gì nữa à :/ giáo viên mà sao nghĩ ngắn thế ?
Negative,"tự nhiên chơi với con trai cái bị kêu không đàng quàng , con gái gì kỳ vậy , lại còn nhiều bồ , đi với ai cũng nghĩ là bồ . mệt thiệt chứ"
Negative,"thằng ác ôn , con nhỏ nhờ tháo mạng nhện thôi mà cũng không giúp , tao là móc gậy ra thọc .. à nhầm tháo mạng nhện ra liền .."
Negative,"vậy thì tao sẽ ước mơ là các nhà thơ đừng bao giờ xài ẩn dụ , chơi chữ :) đã ngu văn còn bắt phân tích thấy mẹ luôn"
Negative,móng tay gì mà nhìn vừa bẩn vừa ghê
Negative,còn thằng súc sinh này
Negative,"yêu nhau lắm cắn nhau đau , tao thấy dòng chảy tiền kiếp của 2 đứa mày là vậy"
Negative,per ghét cái kiểu rõ ràng là chuyện của riêng 2 người vậy mà …
Negative,"má nó , mặc dù không có ý kì thị nhưng dume cảnh 2 thằng hôn nhau buông nôn vãi"
Positive,hahaa coi cái mặt con nhỏ thấy thương
Positive,thạ timmmmm đùa tao yêu mặt nó lúc ôm đầu vlllll xinh quá con ưiiiiiiii
Positive,"cả phim trừ anh dv chính ra thì thấy anh này là đáng yêu nhất , dù nhìn hơi hâm hâm tý"
Positive,per thần thái còn phải thua haha
Positive,tìm đối tác 😔
Positive,thông minh 😂
Positive,:v buồn cười ghê .
Positive,gặp mấy anh việt nam đi nhanh gấp em thề với chị là nhanh gọn đảm bảo chỉ suong
Negative,per ê tao với mày mà đi cái cầu này chắc rớt ngay bước đầu quá 😢😢 đã mặp rồi chân lùn nữa đi qua bằng niềm tin
Negative,rất nguy hiểm
Negative,1 năm không biết bao nhiêu lần x - quang :(
Negative,per 2 ly trà sữa bạn làm rơi mà chưa thấy bồi thường lại mình 😞
Negative,và tôi đã mất đi 1 người như thế .
Neutral,vậy mà củng chẳng hút được khách !
Neutral,đi viện thôi mà có cần phải đẹp vậy không
Negative,và chúng nó cũng ngáo hơn lũ con trai :)
Negative,về việt nam thì gọi nó là ngáo chó
Negative,chụp xong về chia tay ráng chịu :)))
Negative,song rồi em để lại anh một cái sừng 10 phân là ít
Positive,thanh niên leo lên cao để theo dõi thời tiết để thông báo cho người dân đi cấy thật cảm động
Positive,với mình đoạn mấy thằng đỡ đẻ là hay nhất
Positive,anh này còn phim pk nữa rất hay và ý nghĩa
Positive,đồng nghiệp nhắng nhít nhất hệ mặt trời =)))
Positive,đồng đội tốt ... nhưnh rất tiết chúng ta không có duyên 😀 kaka
Negative,per dume đái trong quần
Negative,rồi khi mày có 1 ít tiền :)) mày mới phát hiện ra còn đéo cả có người đi cùng cơ
Negative,thật khó để có cả 2 khi chúng ta còn trẻ :)
Negative,vì yêu người khác nên biết là ngu nhưng vẫn làm :(
Negative,nó ốm nhom thương ghê :(
Negative,"biết chỉ là phim thôi , xem con bé hôn bố lần cuối nước mắt tự rơi , híc híc"
Negative,cay đắng và mặn :(
Negative,ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày mai thôi chg được gặp thầy cô bb lũ chúng tôi khép cánh cửa ấy lại nhìn lại toàn bộ khung cảnh ôi thân thương biết mấy cảnh vật quen thuộc sẽ không được trông thấy nữa
Negative,thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xoá nhoà !
Negative,những người em thích đều đi nơi đâu rồi còn con ml bên cạnh song hành
