emotion,sentence
Sadness,và tôi đã mất đi 1 người như thế .
Surprise,vậy mà củng chẳng hút được khách !
Surprise,đi viện thôi mà có cần phải đẹp vậy không
Disgust,và chúng nó cũng ngáo hơn lũ con trai :)
Disgust,về việt nam thì gọi nó là ngáo chó
Disgust,chụp xong về chia tay ráng chịu :)))
Disgust,song rồi em để lại anh một cái sừng 10 phân là ít
Enjoyment,thanh niên leo lên cao để theo dõi thời tiết để thông báo cho người dân đi cấy thật cảm động
Enjoyment,với mình đoạn mấy thằng đỡ đẻ là hay nhất
Enjoyment,anh này còn phim pk nữa rất hay và ý nghĩa
Enjoyment,đồng nghiệp nhắng nhít nhất hệ mặt trời =)))
Enjoyment,đồng đội tốt ... nhưnh rất tiết chúng ta không có duyên 😀 kaka
Fear,per dume đái trong quần
Sadness,rồi khi mày có 1 ít tiền :)) mày mới phát hiện ra còn đéo cả có người đi cùng cơ
Sadness,thật khó để có cả 2 khi chúng ta còn trẻ :)
Sadness,vì yêu người khác nên biết là ngu nhưng vẫn làm :(
Sadness,nó ốm nhom thương ghê :(
Sadness,"biết chỉ là phim thôi , xem con bé hôn bố lần cuối nước mắt tự rơi , híc híc"
Sadness,cay đắng và mặn :(
Sadness,ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày mai thôi chg được gặp thầy cô bb lũ chúng tôi khép cánh cửa ấy lại nhìn lại toàn bộ khung cảnh ôi thân thương biết mấy cảnh vật quen thuộc sẽ không được trông thấy nữa
Sadness,thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xoá nhoà !
Sadness,những người em thích đều đi nơi đâu rồi còn con ml bên cạnh song hành
Surprise,y tế chăm sóc sức khỏe lương nhiều vậy sao
Surprise,à thì ra là vậy
Surprise,per đấy móng tay dài nhất thế giới đấy
Anger,per biết phân biệt phải trái không vậy ??? và có biết đỗ như thế nào là đúng luật không ???
Anger,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .
Disgust,"vừa ngu vừa ngông thì thế , làm trễ tàu của người ta"
Disgust,í thức mấy đứa đi xem như lol .
Disgust,tưởng thế mà ngầu
Disgust,ngang trái quá ạ !
Disgust,biết giả vẫn phải tạo
Enjoyment,đẹp đôi vãi 🤩
Enjoyment,bài viết đọc rất sướng .
Enjoyment,sài gòn vẫn có cách sống rất nhân văn .
Enjoyment,per cđ chỉ cần đơn giản như thế đã ấm lòng thế ... rơi cả nói chuyện mắt ...
Enjoyment,đáng yêu mà sợ gì
Enjoyment,"per tôn lợp nhà mà đẹo zai thế đấy , lại toàn 6 múi nữa chứ ..."
Enjoyment,per mùa này mà làm cú mền này giữa trưa 40 độ hết sảy =]]
Fear,tao sợ thật sự :(((
Fear,đag đi học mà gặp cảnh này :)) chắc chạy về cúp học luôn
Fear,cái video đầu làm hết hồn per per
Fear,nguy hiểm lắm
Fear,ám ảnh thật sự
Sadness,"per bất hạnh vãi , mà tao với mày đéo tạo được niềm vui :v"
Sadness,đau nếu còn nghĩ về nhau thì hãy quay về bên nhau :))
Sadness,vì tao hay bị chúng nó chọc nên thấy buồn
Surprise,nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?
Anger,cả đám súc vật này
Anger,ai cũng từng bị bố mẹ chửi mắng . em ấy cũng vậy . là người lớn chúng ta lắng nghe và chia sẻ . nhiều người già rồi mà phát ngôn xấc xược láo toét mất dạy không thể chấp nhận được . chả bằng được cái đứa con nít còn tỏ vẻ ta đây
Disgust,ăn mà không biết dọn .
Disgust,con gái con đứa thứ gì vô duyên không mặc cả quần lót
Disgust,súc vật là có thật .😏
Disgust,"đụ mẹ tục , cuối tuần về ra nha :))"
Disgust,điên
Disgust,con này tuổi gì với con nhái với con thằn lằn :))) per
Enjoyment,sau em này mà làm cô giáo ngồi kể chuyện hs lại há mồm ra nghe 😁
Enjoyment,tao lại thích chua lè chua loét chứ :)))
Enjoyment,thông minh :v
Enjoyment,giun xào đĩa luộc là ngon ngay 😂😂😂
Enjoyment,cực phẩm luôn kìa
Sadness,là gặp đúng người nhưng lại chẳng đúng thời điểm . cuối cùng vẫn là chúng ta bỏ lỡ nhau 😥😥😥
Sadness,":)))) cuộc sống mà . ngày càng thấy bản thân quá nhạt và "" duyên "" :v"
Sadness,nhìn cái ngành gd việt nam bây giờ ai cũng mệt mỏi
Sadness,đây chính là lý do tao giảm cân toàn thất bại
Sadness,"ôi vãi , mày thật bất hạnh vì có lũ bạn như thế"
Surprise,chi tiết đẹp đấy
Surprise,duới miền tây là kiến vàng sao ngoài ấy lại dùng kiến đen nhỉ ?
Surprise,vậy là xử xong rồi đó hả ? nhanh dữ
Surprise,đấy có phải con người không nhỉ ? mà sao lại làm thế
Anger,sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn
Disgust,bất kì hoa gì có mùi đều không thích
Disgust,bạn đặt câu hỏi với mục đích không cần câu trả lời thì thôi mình không nói chuyện
Disgust,mấy thằng súc vật 😡
Disgust,"per tao đã khuyên mày rồi mà không nghe , làm màu chi mà tặng hộp quà cho bự để người ta dọn cực khổ đến nỗi đăng lên mxh kìa 😩"
Disgust,dume cứ chê đi đến lúc bố dậy thì lại mất công trầm trồ !!!
Disgust,nhìn quả pin ngứa mắt vãi
Enjoyment,lúc dỗi thì càng dễ thương hơn
Enjoyment,ngày xưa đi học đạp xe qua cứ tưởng được quay phim đưa lên truyền hình :))
Enjoyment,tao thích con trai đầu tóc gọn gàng vãi_chưởng 🙃
Enjoyment,per đã hiểu sao hè năm ngoái có quả lịch học vãi chưa =))
Enjoyment,có vợ nên lắm . váy mới ngày trước toàn áo chấm bi của mẹ 🤣🤣
Enjoyment,chuẩn 😏😏😏
Fear,thật đáng sợ
Fear,"đi chơi gặp 3 con mất dậy này vừa bị dí vừa bị cạp đít đau không chịu được sau phải nhảy lên cây để trốn , giờ gặp là sợ 😭😭"
Sadness,ngày xưa cũng vui lắm mà giờ mỗi đứa 1 nơi rồi
Sadness,lâu lắm rồi chưa ăn được miếng cơm cháy .
Surprise,đỉnh vậy luôn hả
Anger,phí cái lol mày á
Disgust,per bày đặt ngày hôm qua đã từng đồ
Disgust,nhìn mặt bé mèo khó ở ghê - _ -
Disgust,hình như đây là 3 đứa ranh con củ lồn đó ((:
Disgust,lỗi là do phụ huynh . nên đừng gây áp lực cho mấy em trẻ
Disgust,có đéo gì mà kì thích thì đi . xin lỗi hơi thô 😊
Disgust,việt nam học tây chỗ này đây trách gì giờ toàn cô trò rủ nhau vào nhà nghỉ
Disgust,hỏi họ xem đã cho ai được tý gì chưa mà thiếu ý thức vậy ?
Disgust,đồ con ngỗng ngu ngốc 😂
Enjoyment,trò cười . :v
Enjoyment,mất tiền khôn cũng đáng mà .
Fear,thực ra chủ nó cũng bẩn vãi :) vầy quá kinh dị rồi :)
Fear,sợ nhất con quỷ này trên đời
Sadness,cho con được thay ông bán vé đi 😔
Sadness,tiền cắt tóc như kia đủ mua giày rồi :v
Sadness,tuổi thơ cũng từng trải qua nhiều lời cay nghiệt hơn vậy .. nên c hiểu được cảm giác của em ..
Sadness,em đang ở đâu mà mấy năm rồi chưa thấy xuất hiện :)
Sadness,t đã thử rồi mà dume vẫn la :))))
Surprise,việt nam có hệ thống bật tường sắt như nước ngoài luôn à :v
Surprise,per wow
Surprise,per 🤣🤣 còn có quán như này luôn ah
Anger,per đu ̣ me ̣ như 1 tro ̀ đu ̀ anh =))))) đi gia ̉ mày tô ́ c co ̀ n nhiê ̀ u hơn khu nha ̀ ông
Disgust,đây đây thiệt là hãm
Disgust,nó quan tâm mày là lúc nó cô đơn quá và mày vô tình đi ngang đời nó thôi
Disgust,k chăm được thì đừng nuôi nhìn tội quá ??
Disgust,nằm đó mà mơ 🙂
Disgust,ý thức người khác không tốt thì cũng chẳng bao biện được hành xử của bạn không tốt . nghe từ đầu đến cuối là tiếng la hét chửi rủa -.-
Disgust,bà này hên vãi . bữa bên gò vấp cũng v . nhỏ kia nói chuyện rất đàng hoàng bà này thấy v làm tới mà lỗi sai rành rành . xui đâu có vài bà đi đường nghe không lọt tai hay sao vả cho mấy phát . hả dạ !
Disgust,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh
Disgust,tao thấy có 1 thằng dân trí thấp trong đám bình luận này rồi đấy
Disgust,phạt 5tr thì phạt làm gì ? khác nào tiếp tay truyền bá mê tín dị đoan 😌
Enjoyment,cứ mỗi lần cắt tóc xong tao lại thấy biết ơn bố mẹ vì đã sinh ra tao đzai vãi :)))
Enjoyment,đối với thế giới này bà lão chỉ là một ai đó . nhưng đối với ông lão đó bà lão là cả thế giới 😊
Enjoyment,"bọn tàu copy kịch bản phương tây , chắc bữa sau lại có mấy video make in việt nam như vậy và kịch bản tàu haha"
Enjoyment,ngưỡng mộ anh chị
Enjoyment,em vẫn nhớ cái bếp này kkk
Enjoyment,chúng tôi gọi đây nà chất :v
Enjoyment,tôi cắn bất chấp =)))))))) chắc là tôi yêu tụi nó cuồng si rồi
Enjoyment,per cái đoạn vén tóc là quen lắm nhá . thích lém ý
Sadness,cả tuổi trẻ bỏ công cày . có cơ ngơi ổn định . r về già con cháu đuổi ra đường bắt đầu 2 bàn tay trắng . đời 😅😅
Sadness,"em sẽ mãi không biết có lúc tôi gọi chỉ để nghe câu "" ai vậy ?"""
Sadness,làm đéo gì có ai nói chuyện thân thiết với tao đâu mà
Disgust,"phải người vô ý thức , đành rằng người ta làm kiếm tiền nghề gì cũng là nghề mình phải biết tôn trọng người khác , có tôn trọng người thì người mới tôn trọng mình . kể cả người ta đi ăn xin mình cũng cho đoàng hoàng chứ không thể cầm tiền quăng cái víu vào người ta được"
Disgust,mẹ chồng cay nghiệt =)))))
Disgust,trời ơi càng ngày ổ càng giống con đuông dừa 😑😑😑
Enjoyment,ước là 1 ngày mai thức dậy dụi mắt mãi chưa hết tuổi thanh xuân =))))
Enjoyment,yêu dã man kkk
Enjoyment,hàng nhà tao cắt tóc xong thì tao cười như con điên từ sáng đến tối =))))
Enjoyment,hồi xưa còn bị vén tà áo dài nằm lên bàn rồi đánh . chứ quỳ thế này có là gì đâu . giờ mới thấy cảm ơn thầy cô vì hồi đó đã như vậy .
Enjoyment,ngày xưa mìh cũng thế . dume thấy mấy ông đứng đầu đường nhòm nhòm cũng phải lượn qua cái :))
Enjoyment,"mấy anh làm video đầu tư ghê , nội dung diễn xuất hay"
Enjoyment,em hết ngáo rồi nha =)))
Enjoyment,phim này rất hay .
Enjoyment,per xinh nhỉ :)) ngày xưa cũng xem phim này mà không để ý có cả bả
Fear,hú hồn
Fear,clm đêm rồi tha cho tao 🙂 tao đéo muốn chạy xuống dưới nhà hoặc là nhịn đến sáng mai đâu 🙂 con gì thì con kệ mẹ 🙂 đừng nhắc đến nhện 🙂
Sadness,một cái vẫy tay đầy luyến tiếc từ cuộc họp tới đất nước việt nam
Sadness,tao tưởng nó té cái đùng chứ . làm ngồi chờ mãi mỏi cả mắt
Surprise,anh thật máu lửa 🤣🤣🤣
Surprise,nicholas liang nhà xài cái này phải không ?
Disgust,đòn tấn công cực gắt và cục sút của anh 😂😂😂
Disgust,chỉ tại nó không có ai để nói chuyện nên nói chuyện với mày giết thời gian thôi . ai bỉu mày tưởng tượng chi
Disgust,móe mình chưa gặp cảnh này chỉ có dọn bánh kem bọn ném nhau dính lên mọi thứ hòa với bãi nôn thôi 😱😱😱
Disgust,toàn mấy con bán hàng online đăng để cau view thôi phạt nặng vào
Disgust,cục súc vậy ai chơi
Enjoyment,"per sợ chưa , ông bác hơi bị cứng nhé :))))"
Enjoyment,anh vui thì anh ngồi thôi ... chú cự để mặc anh . :v
Enjoyment,má toàn truyện trong mơ không hà mắc cười quá 😂
Enjoyment,buồn cười nhất cái đoạn cã lũ bạn đồng thanh * chó nó lấy * 😂
Enjoyment,per ồ ồ chân chính chạnh lòng rồi 😂
Fear,dume đêm ròii =))) tao cười vãi tí hàng xóm qua đánh bỏ mẹ
Sadness,thực ra em mới đang phải là sự lựa chọn chứ không phải là người được lựa chọn đâu 😌.
Sadness,"chúng ta những tháng ngày sau đó vẫn gặp nhau , vẫn nói chuyện nhưng không phải những cô cậu của hồi c3 nữa . chúng ta đều khác"
Sadness,mày làm tao buồn đó per ??
Sadness,"chịu hay không không quan trọng , quan trọng là không có ai lấy"
Sadness,nếu để ý kĩ thì lái tàu có thể bước xuống và kéo đường ray qua một bên rồi cho tàu bẻ tay lái một chút là cứu được cái xe . tiếc cái xe quá
Sadness,xong bỗng nhiên một ngày mất hút không để lại 1 hạt bụi
Sadness,lúc ra hà nội ở ngay phố đào tấn mà không biết chổ này 😢
Sadness,em nuôi con lợn mấy năm rồi mà vẫn trống rỗng huhu 😭😭😭
Anger,viết tay phải mẹ mày đi . đụ mẹ mày :))
Disgust,ngẫm nghĩ cha của thánh gióng với sọ dừa ăn mặn vãi .
Disgust,bưởi chín nó như vậy đấy ngu ạ
Disgust,cay cái ông chụp ảnh chụp góc nào cho ông ý bớt khổ đi được không
Enjoyment,bạn trai tao đéo biết giận dai nên không phải dỗ
Enjoyment,bếp ga hj hj 🤣🤣🤣🤣🤣🤣
Enjoyment,hoan hô anh 😂😄
Enjoyment,chỉ mong có người đến cuối đời vẫn yêu mình như ngày đầu tiên ❤
Enjoyment,cưng nhỉ
Fear,coi ảnh này nổi cả gai ốc
Fear,cảm giác tóc sau gáy bắt đầu dựng lên :)))
Fear,dcm . ngày bé tao sợ nhện vãi . xem phim thấy yêu tinh nhện
Sadness,tao dễ thương nhưng vẫn ế đây này mơ mộng ít thôi
Surprise,sao con này mồm nó cứ rộng toang toác ra như thế nhỉ ?
Surprise,bộ phim hấp dẫn quá
Anger,đóng cái lồn tao nè chứ đóng
Disgust,chủ yếu là bọn trẻ đú với bọn dân trí thấp mà thích thể hiện bác nhỉ
Disgust,"mưa sấp mặt , về đi"
Disgust,quá độc ác
Disgust,"ủi ui , mời người ta đến nhà ăn tiệc , lại đãi mỗi càrôt là thế nào , lần sau bà mời tiệc thì mày tự biết rồi đấy"
Disgust,tao đéo thấy nó hay trỗ lào mà bọn nó cuồng vãi
Disgust,"lái tàu quá kém không dừng khẩn cấp . để va chạm thế mà vẫn cố tình chạy , khổ thân chiếc xe ôtô"
Enjoyment,tốt quá
Enjoyment,per =))))) đúng kiểu sáng tạo :))
Enjoyment,tuyệt vời . aeon mall có khác
Enjoyment,mua thêm vài trăm con cá xấu thả chắc vui hơn
Enjoyment,một giây rung động con tim :)))))
Enjoyment,thề cứ 1 lần trượt là tao cười to hơn 😆😆
Enjoyment,dễ thương ghê . thằng quay phim cũng không phải dạng vừa ^^
Enjoyment,tụi nhỏ dễ thương quá
